NPAFC Salmonid Catch Statistics 1925–2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,Whole Country/Province/State,Reporting Area,Species,Catch Type,Data Type,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Canada,British Columbia,North Coast,Steelhead,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59,,,,,,
Canada,British Columbia,Haida Gwaii,Pink,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,245.81",683.44,721.39,31.03,585.08,175.42,76.09,97.63,76.22,39.61,71.75,71.63,31.55,63.24,477.16,52.44,296.48,94.79,638.83,40.89,33.69,33.06,27.97,56.42,316.49,82.49,87.78,116.81
Canada,British Columbia,Haida Gwaii,Chum,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.25,137.51,116.85,227.41,113.56,42.70,105.40,6.13,63.27,104.62,38.50,0.73,3.85,12.83,8.68,0.01,0.04,0.30,0.12,59.14,0.02,0.34,3.18,0.90,0.03,0.00,0.00,0.01
Canada,British Columbia,Haida Gwaii,Sockeye,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.28,665.76,91.89,0.02,1.94,2.90,1.91,3.28,2.35,0.21,11.15,3.15,0.45,0.69,0.37,6.47,1.97,,41.30,2.49,0.55,,0.00,0.01,,0.07,0.32,0.19
Canada,British Columbia,Haida Gwaii,Coho,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.34,149.71,,3.64,7.51,0.86,105.59,156.67,174.94,222.01,119.00,123.46,60.83,174.25,108.81,228.02,151.00,242.06,139.32,168.78,159.89,273.19,142.19,163.59,81.22,67.36,102.91,104.56
Canada,British Columbia,Haida Gwaii,Chinook,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,80.27,117.15,44.90,9.95,11.05,102.60,138.81,169.31,155.18,123.71,77.16,45.84,71.34,84.40,71.05,79.92,69.54,172.22,106.71,149.45,97.59,70.28,42.80,30.10,64.47,57.48,51.78
Canada,British Columbia,Haida Gwaii,Steelhead,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,British Columbia,Taku/Stikine,Pink,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.28,0.08,0.05,0.22,0.28,0.05,1.15,0.33,,,,,,,,,,,,,,0.10,,0.17,,,0.04
Canada,British Columbia,Taku/Stikine,Chum,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.24,0.06,0.04,0.32,0.17,0.11,0.28,0.32,,,,,,,,,,,2.90,2.70,2.40,0.53,1.73,0.07,0.08,0.20,0.02
Canada,British Columbia,Taku/Stikine,Sockeye,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.34,83.69,57.45,59.94,52.07,71.55,46.89,88.51,99.31,,,,,,,,,53.76,51.35,73.47,113.37,63.10,35.27,32.21,18.01,18.89,33.69,27.84
Canada,British Columbia,Taku/Stikine,Coho,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.49,3.32,6.02,5.68,5.84,5.87,5.94,5.19,9.73,,,,,,,,,18.36,20.22,13.54,14.81,13.20,13.19,17.37,12.07,15.40,12.62,15.88
Canada,British Columbia,Taku/Stikine,Chinook,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45,6.10,2.77,4.59,5.59,5.58,5.62,6.15,4.69,,,,,,,,,3.09,3.30,4.03,2.62,1.30,,,,,,
Canada,British Columbia,Taku/Stikine,Steelhead,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,Whole country,Whole country,Total,Commercial,Round wt (MT),"84,161.00","95,639.00","66,770.00","101,350.00","68,238.00","103,787.00","60,394.00","59,790.00","63,867.00","75,276.00","80,863.00","90,494.00","76,530.00","78,548.00","66,744.00","64,650.00","85,938.00","73,347.00","54,896.00","48,586.00","76,098.00","63,635.00","73,386.00","64,627.00","66,328.00","83,051.00","92,876.00","74,160.00","93,909.00","89,567.00","66,273.00","57,669.00","70,057.00","91,441.00","54,025.00","38,227.00","61,819.00","82,708.00","61,011.00","63,548.00","47,035.00","83,173.00","67,609.00","90,891.00","40,678.85","76,197.47","67,992.86","82,240.04","93,067.38","68,201.84","39,060.26","61,922.46","70,862.21","76,842.92","66,419.96","59,818.43","85,688.49","71,265.19","81,279.35","54,681.28","116,938.83","112,985.98","72,553.95","95,157.43","96,335.17","104,816.24","93,112.39","72,097.81","92,356.78","71,391.77","52,837.62","36,513.37","50,394.08","32,075.31","18,057.47","20,488.17","28,757.75","38,485.40","42,405.37","30,457.11","31,810.50","26,901.94","21,877.94","5,847.97","20,440.38","30,304.46","25,978.89","10,035.56","29,926.21","37,697.76","17,304.56","23,695.69","13,561.23","16,284.70","3,847.87","6,807.78","2,240.85","5,667.28","5,026.88"
Canada,British Columbia,Fraser River,Total,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,419.19","5,671.25","1,257.37",418.28,"1,572.45","1,609.50","4,006.88","1,733.19","2,206.25",409.31,"2,888.89",213.29,290.96,433.61,"9,086.76","2,243.22",108.89,"2,968.28","8,789.15",760.96,"1,617.21",975.57,"5,049.83",987.88,204.73,167.18,665.09,919.07
Canada,British Columbia,South Coast,Total,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,575.21","23,596.90","12,898.70",878.35,"4,773.02","5,123.51","9,451.41","9,228.14","8,575.86","4,834.53","10,840.29","2,700.35","1,574.45","4,806.59","16,286.33","14,063.00","2,780.22","4,298.10","16,148.74","3,535.41","9,434.78","4,035.72","6,359.98",63.87,994.16,149.11,663.31,158.38
Canada,British Columbia,West Coast Vancouver Island,Total,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,739.49","5,640.26","4,387.48","1,681.91",592.41,"1,682.03","6,055.54","4,604.22","3,536.69","5,121.40","3,858.68","1,641.74",902.91,479.04,"2,232.99","3,142.35",985.26,334.46,"2,000.90","2,671.15","3,285.65",796.29,412.41,473.07,403.22,544.54,653.26,652.40
Canada,British Columbia,Central Coast,Total,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,463.61","1,904.69","3,922.17","1,400.30",472.36,"3,199.32","3,925.94","4,716.59","5,155.02","2,659.58","2,175.52","1,831.15",80.52,463.56,39.51,369.68,962.53,"2,916.85",247.93,"5,653.31","2,868.75","3,394.57","2,514.06",925.75,157.26,18.33,5.79,3.39
Canada,British Columbia,North Coast,Total,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,463.38","8,430.61","6,244.84","12,061.42","11,157.93","16,214.22","12,901.09","19,894.24","8,160.09","16,414.77","5,241.74","14,340.37","2,288.06","12,896.29",786.25,"4,807.23","3,690.40","17,740.51","7,710.48","2,793.36","4,725.15","2,604.54",872.29,354.06,"3,859.07",466.71,"2,668.05","2,317.91"
Canada,British Columbia,Haida Gwaii,Total,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,446.64","4,835.02","3,158.67","1,412.19","1,707.28",658.12,"1,952.89","1,908.84","2,468.64","2,370.91","1,896.82","1,151.05",711.07,"1,361.30","1,872.62","1,353.40","1,508.25","1,428.52","2,559.69","1,606.86","1,399.92","1,529.15",960.71,915.94,"1,105.60",809.76,899.76,868.71
Canada,British Columbia,Taku/Stikine,Total,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.85,315.36,206.08,205.02,212.72,271.05,191.64,320.15,354.56,,,,,,,,,239.49,240.87,283.52,364.22,225.38,115.41,127.30,83.75,85.22,112.02,107.01
Canada,Whole country,Whole country,Pink,Commercial,Round wt (MT),"18,412.00","28,794.00","10,087.00","29,301.00","18,671.00","40,277.00","13,786.00","9,259.00","21,301.00","18,016.00","21,598.00","24,563.00","23,981.00","17,149.00","25,517.00","8,401.00","18,623.00","10,186.00","21,430.00","12,755.00","30,057.00","4,807.00","22,989.00","12,125.00","25,307.00","18,278.00","27,295.00","25,281.00","30,476.00","12,722.00","31,270.00","14,311.00","28,297.00","16,752.00","17,315.00","8,394.00","24,731.00","46,231.00","29,925.00","18,163.00","11,343.00","36,218.00","25,331.00","28,366.00","6,705.85","26,161.47","19,302.86","19,493.04","14,484.38","12,153.84","11,148.26","18,679.46","26,818.21","16,774.92","26,915.96","15,234.43","41,635.49","4,260.19","43,179.35","13,084.28","41,148.83","32,058.98","29,407.95","35,133.43","33,701.17","28,638.24","38,163.39","16,141.81","17,546.78","3,711.77","21,549.62","8,353.57","12,119.41","3,922.84","9,538.73","7,434.51","12,279.29","8,600.25","16,816.18","3,826.31","15,081.49","1,502.43","12,548.76",387.40,"14,351.38","1,246.21","10,700.69","1,134.44","20,357.67","6,594.01","2,671.84","3,807.26","3,648.82",607.93,"1,245.68","4,466.71",649.81,"1,215.92","2,515.28"
Canada,Whole country,Whole country,Chum,Commercial,Round wt (MT),"31,299.00","36,910.00","28,161.00","46,381.00","21,849.00","24,570.00","22,085.00","22,772.00","17,847.00","26,070.00","24,924.00","31,360.00","25,373.00","26,893.00","15,086.00","27,637.00","28,661.00","23,965.00","14,451.00","13,586.00","15,397.00","27,446.00","26,548.00","27,329.00","16,287.00","35,953.00","29,749.00","15,738.00","26,883.00","36,750.00","8,980.00","13,549.00","16,456.00","18,823.00","11,416.00","10,035.00","7,217.00","8,918.00","7,620.00","11,821.00","3,288.00","7,588.00","6,006.00","18,132.00","6,617.00","18,259.00","5,901.00","32,595.00","35,566.00","13,586.00","5,870.00","11,897.00","6,565.00","17,259.00","5,092.00","18,750.00","6,664.00","16,429.00","5,325.00","9,804.00","25,751.00","27,443.00","11,968.00","32,982.00","10,148.00","18,706.00","11,146.00","19,560.00","18,808.00","22,129.00","13,190.00","7,254.14","8,481.25","21,085.73","5,608.78","3,117.81","6,911.46","14,887.47","14,868.02","16,046.94","11,880.84","11,494.97","5,316.09","2,207.34","3,611.55",643.70,"9,438.88","4,983.76","6,527.17","3,630.24","10,049.47","15,027.54","6,924.92","3,746.18","1,072.31","1,283.22",245.31,758.70,392.71
Canada,Whole country,Whole country,Sockeye,Commercial,Round wt (MT),"15,035.00","13,167.00","11,392.00","8,009.00","10,800.00","18,904.00","11,823.00","12,797.00","9,955.00","13,766.00","13,372.00","15,549.00","12,057.00","15,769.00","9,534.00","12,361.00","15,345.00","23,236.00","5,710.00","7,052.00","10,391.00","14,549.00","9,791.00","8,943.00","8,657.00","13,308.00","13,966.00","15,208.00","17,456.00","23,228.00","8,224.00","10,619.00","7,770.00","36,608.00","8,921.00","7,646.00","13,150.00","9,931.00","5,865.00","11,337.00","8,010.00","12,697.00","18,347.00","20,695.00","11,923.00","12,405.00","18,870.00","10,324.00","23,386.00","23,623.00","6,184.00","13,438.00","18,928.00","24,316.00","15,745.00","8,534.00","22,763.00","32,780.00","15,523.00","13,965.00","34,292.00","33,573.00","16,321.00","12,927.00","37,312.00","40,327.00","27,375.00","22,655.00","46,101.00","33,362.00","11,244.00","16,831.25","27,198.08","5,517.85","2,044.94","9,297.68","8,695.58","12,404.89","7,241.20","6,293.87","1,283.40","11,322.34","1,803.96","1,866.37",554.11,"26,693.79","3,213.52","2,147.84",772.46,"24,711.92","2,582.37","2,726.19",357.95,"10,663.04",157.13,134.81,247.13,"2,609.16","1,072.21"
Canada,Whole country,Whole country,Coho,Commercial,Round wt (MT),"11,739.00","10,840.00","10,780.00","12,151.00","12,111.00","12,169.00","7,209.00","8,480.00","9,114.00","10,592.00","14,381.00","12,227.00","8,865.00","13,297.00","11,165.00","12,115.00","16,636.00","10,937.00","9,369.00","10,600.00","15,102.00","10,358.00","8,839.00","10,103.00","9,503.00","9,404.00","15,977.00","10,829.00","11,377.00","10,224.00","11,652.00","12,416.00","11,272.00","12,225.00","9,687.00","7,045.00","12,235.00","13,157.00","12,599.00","15,662.00","18,128.00","19,102.00","10,557.00","16,350.00","8,517.00","12,640.00","14,886.00","10,958.00","11,703.00","10,767.00","8,085.00","9,653.00","10,493.00","9,989.00","11,211.00","10,012.00","8,175.00","10,073.00","11,387.00","11,002.00","9,783.00","14,448.00","9,140.00","7,681.00","9,494.00","11,478.00","10,932.00","7,955.00","4,679.00","8,325.00","5,230.00","3,669.44",756.90,33.19,54.11,66.98,57.50,536.65,957.20,"1,380.67","1,525.26",579.79,755.12,329.65,881.28,517.98,"1,091.21",742.16,"1,582.44",780.55,979.93,993.29,"1,135.43",590.69,586.67,304.68,244.46,341.96,387.12
Canada,Whole country,Whole country,Chinook,Commercial,Round wt (MT),"7,676.00","5,928.00","6,350.00","5,508.00","4,807.00","7,867.00","5,491.00","6,482.00","5,650.00","6,832.00","6,588.00","6,795.00","6,254.00","5,440.00","5,442.00","4,136.00","6,673.00","5,023.00","3,936.00","4,593.00","5,151.00","6,475.00","5,219.00","6,127.00","6,574.00","6,108.00","5,889.00","7,104.00","7,717.00","6,643.00","6,147.00","6,774.00","6,262.00","7,033.00","6,686.00","5,107.00","4,486.00","4,471.00","5,002.00","6,565.00","6,266.00","7,568.00","7,368.00","7,348.00","6,916.00","6,732.00","9,033.00","8,870.00","7,928.00","8,072.00","7,773.00","8,255.00","8,058.00","8,504.00","7,456.00","7,288.00","6,451.00","7,723.00","5,865.00","6,826.00","5,964.00","5,463.00","5,717.00","6,434.00","5,680.00","5,667.00","5,496.00","5,786.00","5,222.00","3,864.00","1,624.00",404.97,"1,838.45","1,515.69",810.92,571.18,813.92,"2,056.14","2,522.78","2,909.32","2,039.51","2,002.41","1,454.02","1,057.21","1,042.06","1,202.78","1,534.59","1,027.35",686.46,"1,981.04","1,020.95","1,141.40","1,494.11",676.86,786.07,618.36,854.13,741.55,659.55
Canada,Whole country,Whole country,Steelhead,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,British Columbia,Fraser River,Pink,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,342.92,1.05,7.84,3.44,287.76,0.07,606.28,0.03,4.40,0.50,0.94,0.00,151.35,0.21,"1,562.13",0.00,"2,458.14",0.12,172.92,0.00,9.31,0.10,938.40,,107.69,1.64,862.72
Canada,British Columbia,Fraser River,Chum,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.69,163.68,127.61,340.75,245.71,407.08,622.44,408.32,642.64,349.79,937.83,190.25,243.97,239.88,63.40,147.96,87.80,469.08,408.30,542.46,"1,469.63",936.10,45.06,20.34,177.86,17.39,27.94,7.73
Canada,British Columbia,Fraser River,Sockeye,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,245.24","4,871.09","1,060.40",37.42,"1,248.11",826.33,"3,293.41",625.06,"1,420.16",17.32,"1,897.08",1.81,14.21,11.83,"8,949.32",458.17,9.03,27.45,"8,315.34",13.91,129.73,15.68,"4,990.69",2.96,3.21,18.57,614.77,21.43
Canada,British Columbia,Fraser River,Coho,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.91,2.43,0.57,2.06,3.21,1.03,8.72,0.18,0.36,,0.00,,0.01,0.04,0.43,0.82,,1.57,0.56,0.60,3.08,2.76,1.74,0.67,3.73,2.32,2.88,0.48
Canada,British Columbia,Fraser River,Chinook,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.28,291.13,67.75,30.21,71.99,87.30,82.24,93.34,143.07,37.80,53.47,20.29,32.77,30.52,73.40,74.14,12.06,12.04,64.83,31.07,14.76,11.72,12.24,25.51,19.92,21.21,17.87,26.72
Canada,British Columbia,Fraser River,Steelhead,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,British Columbia,South Coast,Pink,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.17,"7,332.03",135.84,31.67,"2,135.71","2,133.76",193.36,"1,844.65",150.96,556.44,86.94,129.58,14.77,"2,103.90",338.60,"7,190.69",3.25,"1,398.05",932.85,275.40,1.88,82.84,173.37,24.28,4.32,10.77,3.67,52.62
Canada,British Columbia,South Coast,Chum,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.53,564.58,"9,870.22",439.49,945.83,"2,076.38","5,880.90","5,050.76","6,069.08","3,569.78","4,662.76","2,526.87","1,502.33","2,664.77",309.63,"6,285.02","2,755.27","2,740.16","1,889.32","3,182.42","9,002.72","3,596.42",947.41,22.79,979.71,112.77,611.62,80.54
Canada,British Columbia,South Coast,Sockeye,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.26,"15,654.04","2,866.39",382.50,"1,680.53",902.33,"3,366.78","2,321.25","2,345.61",700.47,"6,088.53",43.17,56.57,36.94,"15,635.44",584.62,21.39,152.23,"13,318.19",74.59,428.35,27.34,"5,235.19",15.10,8.42,22.87,44.29,21.91
Canada,British Columbia,South Coast,Coho,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.43,24.97,5.15,15.61,4.69,0.66,0.80,1.84,0.50,6.50,0.75,0.64,0.37,0.81,1.60,1.80,0.03,7.37,5.67,2.60,1.66,1.51,2.32,0.47,0.74,0.90,0.56,0.20
Canada,British Columbia,South Coast,Chinook,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.84,21.29,21.11,9.07,6.27,10.38,9.56,9.64,9.70,1.34,1.31,0.08,0.41,0.17,1.06,0.87,0.28,0.29,2.71,0.40,0.17,327.62,1.69,1.23,0.96,1.79,3.18,3.11
Canada,British Columbia,South Coast,Steelhead,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,British Columbia,West Coast Vancouver Island,Pink,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.66,24.48,0.02,2.96,0.14,17.75,2.38,2.90,0.11,0.14,0.21,1.21,0.02,0.17,0.09,0.34,0.05,0.04,0.18,0.38,0.01,0.05,0.05,0.33,,0.86,0.01,0.06
Canada,British Columbia,West Coast Vancouver Island,Chum,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,852.92","5,001.74","3,948.88","1,126.06",254.79,975.03,"3,094.89","2,495.10","1,736.38","4,092.94","2,751.54",995.70,295.37,21.19,80.26,"1,339.03",140.98,69.13,5.03,671.72,"1,719.47",270.42,126.56,39.94,38.52,29.63,,
Canada,British Columbia,West Coast Vancouver Island,Sockeye,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.53,189.94,346.59,296.89,164.95,402.28,"2,081.86",947.91,565.53,48.39,322.82,0.83,0.00,50.68,"1,746.81",890.47,426.16,71.10,"1,126.11","1,741.57","1,278.08",62.05,101.51,20.73,27.54,156.59,362.59,362.86
Canada,British Columbia,West Coast Vancouver Island,Coho,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,784.66",0.90,0.88,1.44,0.97,0.29,4.17,25.43,17.04,21.84,21.14,20.86,23.48,3.34,4.89,3.81,8.57,22.28,100.27,17.21,20.02,3.76,16.34,11.97,0.02,0.44,0.28,0.12
Canada,British Columbia,West Coast Vancouver Island,Chinook,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,423.19,91.11,254.55,171.56,286.67,872.23,"1,132.88","1,217.63",958.08,762.98,623.14,584.03,403.67,400.95,908.71,409.51,171.90,769.31,240.26,268.07,460.01,167.96,400.11,337.13,357.01,290.38,289.36
Canada,British Columbia,West Coast Vancouver Island,Steelhead,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,British Columbia,Central Coast,Pink,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.70,746.86,812.18,202.19,135.37,"1,441.29","1,632.57","1,161.53",597.76,"1,135.63",111.04,399.36,11.63,176.34,3.26,5.34,26.00,719.86,70.75,"1,488.79",259.11,"1,655.00",107.85,21.41,51.13,,,
Canada,British Columbia,Central Coast,Chum,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,596.85","1,018.43","3,001.88","1,149.88",297.37,"1,701.83","2,227.55","3,475.76","4,379.05","1,419.56","1,993.87","1,376.99",58.39,244.93,22.00,172.67,900.38,"2,148.38",154.20,"4,122.40","2,342.09","1,711.66","2,375.58",856.86,76.26,3.01,2.28,
Canada,British Columbia,Central Coast,Sockeye,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.31,83.92,58.42,13.81,6.52,6.66,16.63,50.64,14.35,2.80,3.26,1.12,0.82,3.83,0.73,137.40,1.35,6.71,6.76,5.33,237.26,1.96,9.32,0.63,0.44,,,
Canada,British Columbia,Central Coast,Coho,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.89,29.86,,,,0.22,,1.82,123.34,49.56,19.88,0.02,,,,4.49,,,0.20,3.83,7.20,5.60,,1.92,,,,
Canada,British Columbia,Central Coast,Chinook,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.86,25.62,49.68,34.41,33.10,49.32,49.19,26.83,40.51,52.03,47.47,53.66,9.68,38.46,13.52,49.80,34.80,41.90,16.02,32.97,23.10,20.35,21.32,44.93,29.43,15.32,3.52,3.39
Canada,British Columbia,Central Coast,Steelhead,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,British Columbia,North Coast,Pink,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,824.42","2,346.79","1,776.14","9,247.74","4,147.33","8,043.83","6,633.33","12,994.67","2,931.33","13,308.43","1,146.61","11,883.72",306.40,"11,806.43",154.93,"1,850.35",672.28,"15,614.76","4,606.31",658.15,"3,476.74","1,845.98",264.25,129.75,"3,771.19",374.90,"1,035.90","1,370.20"
Canada,British Columbia,North Coast,Chum,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,609.73","1,129.38","3,633.25","1,551.83",799.19,"1,562.44","2,553.09","3,410.27","2,960.82","1,908.93",949.17,223.13,87.89,376.12,129.20,"1,494.16","1,099.17","1,099.06","1,172.84","1,243.69",483.99,400.34,235.16,122.52,10.57,82.26,116.31,304.35
